id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status
44143,3500.0,RENT,18000.0,7.07,0.1972,0,4157,UNDER_FORTY,0
44144,6000.0,MORTGAGE,140000.0,21.47,0.1409,0,8145,OVER_FORTY,0
44145,16000.0,RENT,92000.0,26.06,0.1409,0,12648,UNDER_FORTY,0
44146,7000.0,RENT,35000.0,19.36,0.1114,0,10732,UNDER_FORTY,1
44147,22800.0,MORTGAGE,100000.0,14.55,0.089,0,6745,UNDER_FORTY,0
44148,21725.0,MORTGAGE,135000.0,23.13,0.158,0,12436,UNDER_FORTY,0
44149,27575.0,RENT,120000.0,3.5,0.079,0,11067,OVER_FORTY,0
44150,4175.0,MORTGAGE,58695.52,8.79,0.079,0,8905,OVER_FORTY,0
44151,14000.0,OWN,82500.0,11.97,0.1311,0,6865,UNDER_FORTY,0
44152,5400.0,MORTGAGE,50000.0,12.48,0.1433,0,6014,OVER_FORTY,0
44153,10000.0,MORTGAGE,55565.0,21.58,0.079,0,9330,UNDER_FORTY,0
44154,11500.0,MORTGAGE,41000.0,20.76,0.1114,0,7444,UNDER_FORTY,0
44155,9000.0,MORTGAGE,87000.0,32.18,0.1905,0,9027,UNDER_FORTY,0
44156,7200.0,MORTGAGE,36000.0,24.47,0.0603,0,10183,OVER_FORTY,0
44157,25975.0,RENT,65000.0,13.87,0.079,0,10732,UNDER_FORTY,0
44158,24000.0,RENT,100000.0,15.41,0.089,0,8905,UNDER_FORTY,0
44159,10000.0,RENT,70000.0,18.81,0.1212,0,7749,UNDER_FORTY,1
44160,1200.0,RENT,25000.0,23.04,0.089,0,5131,UNDER_FORTY,0
44161,6000.0,MORTGAGE,50000.0,24.6,0.1311,0,7504,OVER_FORTY,1
44162,10000.0,MORTGAGE,72000.0,18.37,0.1629,0,10032,UNDER_FORTY,0
44163,25000.0,MORTGAGE,75000.0,12.27,0.0762,0,8630,OVER_FORTY,0
44164,32875.0,RENT,83000.0,25.52,0.1212,0,7869,UNDER_FORTY,0
44165,2500.0,MORTGAGE,70000.0,0.91,0.079,0,10426,OVER_FORTY,0
44166,3000.0,RENT,55000.0,25.29,0.1114,0,8418,OVER_FORTY,0
44167,30000.0,MORTGAGE,76000.0,30.32,0.1849,0,8265,UNDER_FORTY,0
44168,12000.0,MORTGAGE,50000.0,8.02,0.1311,0,6865,OVER_FORTY,0
44169,5375.0,RENT,20000.0,23.84,0.1409,0,9726,UNDER_FORTY,0
44170,20000.0,MORTGAGE,82000.0,22.68,0.1905,0,7688,OVER_FORTY,0
44171,14400.0,RENT,84000.0,8.49,0.1531,0,13348,OVER_FORTY,0
44172,21000.0,MORTGAGE,64000.0,6.84,0.0762,0,10488,UNDER_FORTY,0
44173,8000.0,RENT,39500.0,34.56,0.1777,0,6014,UNDER_FORTY,0
44174,4375.0,MORTGAGE,36000.0,29.9,0.0603,0,6957,UNDER_FORTY,0
44175,6200.0,MORTGAGE,40000.0,5.58,0.1433,0,8814,UNDER_FORTY,0
44176,14700.0,OWN,36792.0,24.56,0.1114,0,10275,UNDER_FORTY,0
44177,10000.0,RENT,69000.0,16.35,0.1212,0,9088,OVER_FORTY,0
44178,4725.0,RENT,24000.0,6.55,0.079,0,7169,UNDER_FORTY,0
44179,12000.0,RENT,45000.0,5.01,0.1212,0,4827,UNDER_FORTY,0
44180,6000.0,RENT,45000.0,18.83,0.0662,0,10457,UNDER_FORTY,1
44181,13600.0,RENT,58000.0,19.59,0.1311,0,11371,UNDER_FORTY,0
44182,10000.0,RENT,95000.0,19.5,0.1016,0,7931,UNDER_FORTY,0
44183,16600.0,MORTGAGE,54943.0,33.55,0.1777,0,8114,OVER_FORTY,0
44184,14125.0,RENT,68500.0,10.27,0.1433,0,7535,OVER_FORTY,0
44185,8000.0,MORTGAGE,50000.0,27.49,0.1311,0,10001,UNDER_FORTY,0
44186,5000.0,RENT,40000.0,10.41,0.1629,0,7079,UNDER_FORTY,1
44187,10000.0,RENT,60000.0,5.88,0.1629,0,6227,UNDER_FORTY,0
44188,15000.0,MORTGAGE,113356.05,9.05,0.079,0,8114,UNDER_FORTY,0
44189,35000.0,RENT,92000.0,9.59,0.2049,0,7291,UNDER_FORTY,0
44190,8000.0,RENT,42000.0,19.74,0.158,0,5343,UNDER_FORTY,0
44191,12000.0,RENT,50000.0,24.5,0.1016,0,9971,UNDER_FORTY,0
44192,10000.0,MORTGAGE,42000.0,8.71,0.1409,0,5649,OVER_FORTY,1
44193,6000.0,RENT,54000.0,7.33,0.1114,0,5677,UNDER_FORTY,0
44194,10000.0,RENT,60000.0,9.84,0.089,0,5312,UNDER_FORTY,0
44195,8000.0,RENT,25000.0,17.23,0.1433,0,5557,UNDER_FORTY,0
44196,4750.0,RENT,32000.0,17.81,0.1016,0,11279,OVER_FORTY,0
44197,5400.0,OWN,28000.0,4.16,0.0603,0,10152,UNDER_FORTY,0
44198,13000.0,RENT,57000.0,17.18,0.1531,0,6105,UNDER_FORTY,0
44199,20000.0,RENT,73000.0,1.97,0.1016,0,4978,UNDER_FORTY,0
44200,6000.0,RENT,20000.0,30.3,0.089,0,7780,UNDER_FORTY,0
44201,24925.0,MORTGAGE,90000.0,31.13,0.1016,0,12040,OVER_FORTY,0
44202,6000.0,RENT,45000.0,6.59,0.1777,0,7475,UNDER_FORTY,0
44203,22750.0,MORTGAGE,81000.0,7.64,0.0762,0,9422,UNDER_FORTY,0
44204,24000.0,MORTGAGE,104000.0,3.76,0.1777,0,7961,UNDER_FORTY,0
44205,14000.0,MORTGAGE,83000.0,24.71,0.1433,0,6896,UNDER_FORTY,0
44206,10000.0,RENT,78000.0,7.61,0.1311,0,7810,UNDER_FORTY,0
44207,14500.0,RENT,42000.0,17.89,0.1212,0,5649,UNDER_FORTY,0
44208,10000.0,RENT,42000.0,14.46,0.1531,0,7383,OVER_FORTY,0
44209,6400.0,RENT,65000.0,25.03,0.1212,0,7138,UNDER_FORTY,0
44210,5000.0,RENT,55000.0,16.35,0.1777,0,7169,UNDER_FORTY,1
44211,6000.0,MORTGAGE,80000.0,19.42,0.1212,0,6714,OVER_FORTY,1
44212,8000.0,MORTGAGE,39000.0,18.18,0.0762,0,6531,UNDER_FORTY,0
44213,25225.0,MORTGAGE,70000.0,22.9,0.1433,0,9088,UNDER_FORTY,0
44214,10000.0,MORTGAGE,55000.0,7.58,0.1409,0,6745,UNDER_FORTY,0
44215,12000.0,MORTGAGE,72000.0,23.13,0.1433,0,9606,UNDER_FORTY,0
44216,1200.0,MORTGAGE,78000.0,14.94,0.1212,0,9118,OVER_FORTY,0
44217,4950.0,RENT,17218.0,24.6,0.0762,0,14749,UNDER_FORTY,0
44218,10000.0,MORTGAGE,62695.0,29.53,0.1849,0,10853,UNDER_FORTY,0
44219,17000.0,RENT,95000.0,13.06,0.1531,0,10822,UNDER_FORTY,0
44220,24250.0,MORTGAGE,100000.0,19.44,0.2489,0,10914,UNDER_FORTY,0
44221,15000.0,OWN,110000.0,15.13,0.1849,0,9027,UNDER_FORTY,1
44222,7850.0,MORTGAGE,25000.0,10.75,0.0762,0,8814,OVER_FORTY,0
44223,2700.0,MORTGAGE,70000.0,9.09,0.1727,0,8905,OVER_FORTY,0
44224,5500.0,RENT,26500.0,7.02,0.1212,0,5131,UNDER_FORTY,0
44225,6000.0,RENT,51000.0,22.24,0.089,0,10610,UNDER_FORTY,0
44226,9750.0,RENT,30000.0,27.12,0.158,0,4766,UNDER_FORTY,0
44227,10000.0,MORTGAGE,70000.0,27.0,0.1311,0,9302,UNDER_FORTY,0
44228,1200.0,MORTGAGE,65000.0,16.12,0.1433,0,6196,UNDER_FORTY,0
44229,9800.0,MORTGAGE,80567.0,29.03,0.158,0,9422,OVER_FORTY,0
44230,17000.0,MORTGAGE,125000.0,11.14,0.1409,0,6380,UNDER_FORTY,0
44231,10500.0,MORTGAGE,55000.0,24.4,0.1875,0,7566,UNDER_FORTY,0
44232,11200.0,OWN,65000.0,4.18,0.1433,0,7688,OVER_FORTY,1
44233,1825.0,RENT,30000.0,1.0,0.079,0,4766,UNDER_FORTY,0
44234,18000.0,MORTGAGE,165000.0,15.99,0.1849,0,11705,UNDER_FORTY,0
44235,21850.0,RENT,66000.0,1.22,0.089,0,4858,UNDER_FORTY,1
44236,24000.0,MORTGAGE,200000.0,4.78,0.079,0,7261,UNDER_FORTY,0
44237,8875.0,OWN,38500.0,22.78,0.1777,0,7900,UNDER_FORTY,0
44238,6000.0,OWN,43000.0,29.72,0.1433,0,5769,UNDER_FORTY,0
44239,2125.0,MORTGAGE,39780.0,34.3,0.1016,0,11736,OVER_FORTY,0
44240,23300.0,MORTGAGE,80000.0,10.98,0.1433,0,9818,OVER_FORTY,0
44241,2500.0,RENT,26000.0,21.42,0.0762,0,9636,UNDER_FORTY,0
44242,15000.0,MORTGAGE,72103.0,30.39,0.1629,0,7627,OVER_FORTY,0
44243,8000.0,RENT,44323.0,17.54,0.1212,0,7688,OVER_FORTY,1
44244,13000.0,OWN,130000.0,7.32,0.0603,0,8387,UNDER_FORTY,0
44245,2625.0,RENT,20084.0,13.62,0.089,0,4644,UNDER_FORTY,1
44246,12000.0,RENT,65000.0,26.18,0.1212,0,7627,UNDER_FORTY,0
44247,14000.0,RENT,61000.0,24.24,0.1016,0,8114,OVER_FORTY,0
44248,6950.0,MORTGAGE,32000.0,33.15,0.1016,0,8540,UNDER_FORTY,0
44249,1500.0,MORTGAGE,73000.0,32.45,0.1727,0,8540,UNDER_FORTY,1
44250,6000.0,OWN,169000.0,16.66,0.079,0,8875,OVER_FORTY,0
44251,14000.0,RENT,53000.0,12.0,0.1531,0,7992,OVER_FORTY,0
44252,8500.0,RENT,40000.0,7.56,0.1531,0,6288,UNDER_FORTY,1
44253,15000.0,MORTGAGE,87000.0,21.1,0.1875,0,10853,UNDER_FORTY,0
44254,12000.0,MORTGAGE,99000.0,11.78,0.158,0,9575,UNDER_FORTY,0
44255,6575.0,MORTGAGE,42000.0,27.97,0.1114,0,7200,OVER_FORTY,0
44256,7100.0,RENT,53000.0,19.15,0.2049,0,7596,UNDER_FORTY,0
44257,10500.0,RENT,30000.0,23.0,0.1212,0,9302,UNDER_FORTY,0
44258,14000.0,MORTGAGE,75000.0,21.07,0.1433,0,7992,OVER_FORTY,0
44259,16800.0,OWN,193000.0,3.87,0.0662,0,9636,UNDER_FORTY,0
44260,16800.0,RENT,92000.0,10.53,0.0603,0,9057,UNDER_FORTY,0
44261,14675.0,MORTGAGE,80000.0,15.89,0.1016,0,5100,UNDER_FORTY,1
44262,27575.0,RENT,70000.0,25.67,0.1849,0,11067,UNDER_FORTY,1
44263,11450.0,RENT,48000.0,22.43,0.1531,0,5009,UNDER_FORTY,1
44264,15375.0,RENT,57000.0,16.04,0.1849,0,7596,OVER_FORTY,0
44265,20000.0,OWN,70000.0,24.02,0.1212,0,11858,OVER_FORTY,0
44266,16000.0,RENT,95000.0,23.63,0.1777,0,10426,UNDER_FORTY,0
44267,20000.0,MORTGAGE,70000.0,8.26,0.0762,0,8296,UNDER_FORTY,0
44268,15000.0,RENT,40000.0,11.79,0.1629,0,7596,UNDER_FORTY,1
44269,10000.0,RENT,57000.0,7.68,0.1212,0,8084,UNDER_FORTY,0
44270,17000.0,MORTGAGE,65000.0,17.7,0.1212,0,7291,OVER_FORTY,0
44271,12000.0,MORTGAGE,51000.0,9.6,0.1433,0,7200,OVER_FORTY,0
44272,20000.0,MORTGAGE,107000.0,6.58,0.1409,0,6957,OVER_FORTY,0
44273,5500.0,RENT,35000.0,28.9,0.089,0,7353,UNDER_FORTY,0
44274,25000.0,MORTGAGE,80000.0,23.45,0.2198,0,7475,UNDER_FORTY,0
44275,15000.0,RENT,120000.0,12.17,0.079,0,4858,UNDER_FORTY,0
44276,25000.0,MORTGAGE,79700.0,23.52,0.1016,0,12589,UNDER_FORTY,0
44277,12000.0,MORTGAGE,70000.0,22.35,0.1311,0,9545,OVER_FORTY,0
44278,27575.0,MORTGAGE,70000.0,24.31,0.1433,0,8661,UNDER_FORTY,0
44279,10200.0,RENT,36000.0,12.33,0.1531,0,5739,UNDER_FORTY,0
44280,2100.0,MORTGAGE,48000.0,20.93,0.1212,0,9392,UNDER_FORTY,0
44281,8000.0,MORTGAGE,100000.0,0.61,0.1849,0,7200,UNDER_FORTY,0
44282,12000.0,MORTGAGE,64000.0,9.5,0.0662,0,9940,OVER_FORTY,0
44283,3000.0,RENT,70000.0,10.03,0.1409,0,6470,UNDER_FORTY,0
44284,15000.0,RENT,75000.0,10.42,0.1905,0,8357,UNDER_FORTY,1
44285,15000.0,MORTGAGE,66000.0,19.83,0.1629,0,10122,UNDER_FORTY,0
44286,4775.0,RENT,72600.0,5.09,0.1212,0,7810,UNDER_FORTY,0
44287,9600.0,MORTGAGE,100000.0,10.44,0.1016,0,13227,OVER_FORTY,0
44288,3000.0,RENT,22000.0,19.58,0.1016,0,6804,UNDER_FORTY,0
44289,12000.0,RENT,75000.0,14.96,0.1433,0,6166,UNDER_FORTY,0
44290,24000.0,MORTGAGE,70560.0,17.94,0.158,0,8875,OVER_FORTY,0
44291,9000.0,RENT,26000.0,32.84,0.1777,0,7992,UNDER_FORTY,1
44292,16000.0,RENT,75000.0,17.44,0.1905,0,9027,UNDER_FORTY,0
44293,4950.0,MORTGAGE,18000.0,11.47,0.1212,0,4553,UNDER_FORTY,0
44294,9000.0,RENT,109000.0,22.05,0.0662,0,6408,UNDER_FORTY,0
44295,8875.0,MORTGAGE,40000.0,5.88,0.0762,0,5953,UNDER_FORTY,0
44296,20000.0,MORTGAGE,103000.0,21.55,0.1311,0,8630,OVER_FORTY,0
44297,12000.0,MORTGAGE,72400.0,15.71,0.1016,0,8936,UNDER_FORTY,1
44298,20000.0,OWN,62000.0,29.96,0.1311,0,8571,OVER_FORTY,0
44299,10000.0,RENT,39000.0,23.08,0.1409,0,5953,OVER_FORTY,0
44300,10375.0,MORTGAGE,30000.0,13.4,0.1311,0,6926,UNDER_FORTY,0
44301,4800.0,OWN,27000.0,25.16,0.1727,0,5830,UNDER_FORTY,0
44302,9600.0,RENT,41000.0,17.24,0.1531,0,6896,UNDER_FORTY,0
44303,11700.0,RENT,80000.0,7.98,0.1531,0,6926,OVER_FORTY,1
44304,11000.0,MORTGAGE,82000.0,15.06,0.1114,0,8234,UNDER_FORTY,0
44305,20000.0,MORTGAGE,88000.0,17.0,0.1212,0,7688,UNDER_FORTY,0
44306,5000.0,RENT,45000.0,29.39,0.0603,0,7596,OVER_FORTY,0
44307,30750.0,MORTGAGE,78000.0,20.53,0.1972,0,6258,UNDER_FORTY,0
44308,14600.0,RENT,56000.0,13.63,0.1016,0,6773,UNDER_FORTY,0
44309,14600.0,MORTGAGE,37000.0,27.89,0.1311,0,8175,OVER_FORTY,0
44310,10050.0,MORTGAGE,150000.0,0.76,0.1875,0,7475,UNDER_FORTY,0
44311,9950.0,RENT,51000.0,19.51,0.1212,0,7961,UNDER_FORTY,1
44312,12375.0,RENT,45000.0,10.69,0.1777,0,5922,UNDER_FORTY,0
44313,15000.0,MORTGAGE,54000.0,25.24,0.1531,0,6043,UNDER_FORTY,1
44314,12375.0,MORTGAGE,88000.0,22.12,0.1114,0,5162,UNDER_FORTY,0
44315,24000.0,OWN,95000.0,34.52,0.1531,0,11432,OVER_FORTY,0
44316,10000.0,MORTGAGE,38000.0,16.83,0.1114,0,9088,UNDER_FORTY,0
44317,8000.0,MORTGAGE,50000.0,26.11,0.1311,0,6196,UNDER_FORTY,0
44318,15000.0,MORTGAGE,52000.0,13.34,0.1777,0,7322,OVER_FORTY,0
44319,3000.0,MORTGAGE,32500.0,14.44,0.1409,0,7049,UNDER_FORTY,0
44320,8875.0,RENT,26000.0,17.77,0.1212,0,9027,UNDER_FORTY,0
44321,8000.0,RENT,50100.0,4.74,0.1875,0,6470,OVER_FORTY,0
44322,14500.0,RENT,55000.0,21.12,0.1114,0,6349,UNDER_FORTY,1
44323,10000.0,OWN,50000.0,9.55,0.1531,0,4888,UNDER_FORTY,0
44324,10500.0,RENT,50000.0,21.02,0.1777,0,5708,UNDER_FORTY,0
44325,20000.0,MORTGAGE,100000.0,15.16,0.1531,0,9971,UNDER_FORTY,0
44326,12000.0,MORTGAGE,65000.0,15.07,0.1212,0,6957,OVER_FORTY,1
44327,35000.0,MORTGAGE,100000.0,28.3,0.1875,0,9606,UNDER_FORTY,1
44328,10000.0,RENT,68640.0,16.94,0.1114,0,6835,UNDER_FORTY,1
44329,10000.0,RENT,65000.0,24.07,0.1212,0,6135,UNDER_FORTY,0
44330,17000.0,RENT,54590.0,25.89,0.1409,0,7961,UNDER_FORTY,1
44331,5000.0,RENT,50000.0,15.77,0.1114,0,8965,OVER_FORTY,0
44332,14000.0,MORTGAGE,63000.0,10.56,0.0662,0,11432,UNDER_FORTY,0
44333,13000.0,MORTGAGE,120000.0,18.81,0.089,0,7900,UNDER_FORTY,0
44334,6000.0,MORTGAGE,80000.0,12.68,0.0603,0,8965,OVER_FORTY,0
44335,12000.0,MORTGAGE,42080.0,19.05,0.1409,0,8630,OVER_FORTY,1
44336,19125.0,MORTGAGE,49682.0,7.87,0.079,0,6592,OVER_FORTY,1
44337,7000.0,MORTGAGE,98500.0,27.81,0.1114,0,7961,UNDER_FORTY,0
44338,7125.0,RENT,35360.0,4.95,0.1016,0,6105,UNDER_FORTY,0
44339,7200.0,MORTGAGE,42000.0,12.46,0.089,0,6135,UNDER_FORTY,0
44340,3000.0,OWN,65000.0,11.61,0.0762,0,8114,UNDER_FORTY,1
44341,10000.0,RENT,37200.0,5.71,0.1629,0,7719,UNDER_FORTY,0
44342,2400.0,RENT,54000.0,19.51,0.1531,0,9149,OVER_FORTY,0
44343,10000.0,RENT,63000.0,11.04,0.089,0,7780,OVER_FORTY,0
44344,1400.0,RENT,13000.0,23.26,0.079,0,4644,UNDER_FORTY,0
44345,4800.0,RENT,55000.0,8.49,0.1727,0,6531,UNDER_FORTY,0
44346,14000.0,MORTGAGE,41000.0,19.23,0.1409,0,7414,UNDER_FORTY,1
44347,4000.0,RENT,35000.0,21.5,0.1311,0,5404,UNDER_FORTY,0
44348,12000.0,RENT,49000.0,25.84,0.079,0,5649,UNDER_FORTY,1
44349,11450.0,RENT,100000.0,5.31,0.1433,0,4858,UNDER_FORTY,0
44350,20000.0,RENT,80000.0,14.02,0.1311,0,4919,UNDER_FORTY,0
44351,4000.0,RENT,28000.0,7.11,0.079,0,4978,UNDER_FORTY,0
44352,14000.0,MORTGAGE,44000.0,10.04,0.1016,0,6135,UNDER_FORTY,0
44353,11150.0,MORTGAGE,85000.0,14.83,0.1016,0,9180,OVER_FORTY,0
44354,3125.0,RENT,21000.0,28.51,0.1849,0,7110,UNDER_FORTY,1
44355,8500.0,RENT,75000.0,20.1,0.1409,0,9422,UNDER_FORTY,0
44356,21000.0,MORTGAGE,150000.0,20.21,0.1409,0,12679,UNDER_FORTY,1
44357,7000.0,RENT,25000.0,15.6,0.1433,0,5284,UNDER_FORTY,1
44358,5475.0,RENT,28000.0,20.31,0.1433,0,11644,UNDER_FORTY,0
44359,4500.0,RENT,15000.0,17.85,0.1727,0,7961,UNDER_FORTY,0
44360,17000.0,RENT,115679.0,16.58,0.1433,0,9636,OVER_FORTY,0
44361,5500.0,RENT,42000.0,19.31,0.1409,0,7018,UNDER_FORTY,0
44362,15000.0,MORTGAGE,80000.0,17.96,0.1311,0,13135,OVER_FORTY,0
44363,3325.0,RENT,25000.0,18.53,0.089,0,5131,UNDER_FORTY,0
44364,7000.0,MORTGAGE,90000.0,20.61,0.1311,0,5830,UNDER_FORTY,0
44365,3250.0,MORTGAGE,94500.0,32.64,0.089,0,9575,OVER_FORTY,0
44366,14400.0,MORTGAGE,65000.0,19.48,0.1114,0,9271,UNDER_FORTY,0
44367,7500.0,RENT,51000.0,24.35,0.089,0,8114,UNDER_FORTY,0
44368,22000.0,MORTGAGE,70776.0,25.23,0.1409,0,9118,OVER_FORTY,0
44369,6000.0,RENT,37128.0,17.91,0.158,0,7566,UNDER_FORTY,0
44370,9750.0,RENT,30000.0,4.28,0.1212,0,4400,UNDER_FORTY,0
44371,15000.0,MORTGAGE,85000.0,10.59,0.079,0,8265,UNDER_FORTY,0
44372,14300.0,RENT,37000.0,32.41,0.1531,0,8965,UNDER_FORTY,0
44373,10000.0,RENT,39000.0,20.33,0.1849,0,4431,UNDER_FORTY,0
44374,14825.0,MORTGAGE,45000.0,20.37,0.079,0,7383,UNDER_FORTY,0
44375,12000.0,MORTGAGE,50000.0,12.89,0.1629,0,6319,UNDER_FORTY,0
44376,4000.0,RENT,55000.0,24.11,0.089,0,10305,UNDER_FORTY,0
44377,3000.0,RENT,28000.0,20.4,0.1114,0,9422,UNDER_FORTY,0
44378,4000.0,RENT,56800.0,8.22,0.1016,0,4797,UNDER_FORTY,0
44379,3600.0,RENT,40000.0,3.6,0.1114,0,7475,UNDER_FORTY,1
44380,8400.0,RENT,120000.0,10.65,0.079,0,8540,UNDER_FORTY,0
44381,18450.0,MORTGAGE,77429.0,25.06,0.1311,0,11797,OVER_FORTY,0
44382,5500.0,RENT,45000.0,8.27,0.079,0,5100,UNDER_FORTY,0
44383,3000.0,RENT,40000.0,11.61,0.0662,0,6227,UNDER_FORTY,0
44384,10000.0,RENT,125000.0,18.52,0.1433,0,11187,UNDER_FORTY,1
44385,20000.0,MORTGAGE,75000.0,14.72,0.1311,0,8875,OVER_FORTY,0
44386,3525.0,RENT,62911.0,26.76,0.1212,0,10152,OVER_FORTY,0
44387,12000.0,RENT,40000.0,18.92,0.1531,0,7810,UNDER_FORTY,1
44388,6200.0,RENT,57000.0,13.88,0.1212,0,13379,UNDER_FORTY,1
44389,5350.0,RENT,68000.0,13.2,0.1114,0,10641,UNDER_FORTY,0
44390,5000.0,RENT,78000.0,11.7,0.158,0,7322,UNDER_FORTY,1
44391,10500.0,RENT,60000.0,5.42,0.1212,0,6074,UNDER_FORTY,0
44392,4400.0,RENT,61000.0,6.14,0.1311,0,9483,OVER_FORTY,0
44393,20000.0,MORTGAGE,60000.0,14.38,0.1212,0,9180,OVER_FORTY,1
44394,10000.0,OWN,56000.0,21.6,0.1727,0,6319,UNDER_FORTY,1
44395,20000.0,RENT,85000.0,23.59,0.1016,0,9027,UNDER_FORTY,0
44396,12000.0,RENT,80000.0,0.99,0.0662,0,6653,UNDER_FORTY,0
44397,14000.0,MORTGAGE,51500.0,9.37,0.1311,0,7566,OVER_FORTY,0
44398,7500.0,MORTGAGE,28828.0,19.02,0.089,0,6926,UNDER_FORTY,0
44399,1200.0,RENT,48500.0,12.05,0.1212,0,5769,UNDER_FORTY,0
44400,1000.0,RENT,50000.0,12.26,0.1531,0,11371,UNDER_FORTY,0
44401,21850.0,MORTGAGE,70000.0,34.73,0.1212,0,10183,OVER_FORTY,0
44402,20000.0,MORTGAGE,110000.0,16.27,0.158,0,9757,UNDER_FORTY,0
44403,10000.0,RENT,35000.0,19.03,0.1311,0,7261,UNDER_FORTY,0
44404,9200.0,RENT,35000.0,21.36,0.1849,0,5070,UNDER_FORTY,0
44405,35000.0,RENT,150000.0,5.04,0.1875,0,12010,UNDER_FORTY,1
44406,10000.0,RENT,42000.0,20.17,0.1311,0,6926,UNDER_FORTY,0
44407,17325.0,MORTGAGE,45000.0,12.88,0.1311,0,8296,OVER_FORTY,0
44408,18000.0,RENT,52000.0,23.75,0.1531,0,9361,UNDER_FORTY,0
44409,18000.0,MORTGAGE,80000.0,19.73,0.1016,0,7261,UNDER_FORTY,0
44410,15000.0,RENT,62000.0,22.75,0.079,0,6166,UNDER_FORTY,0
44411,10000.0,RENT,57000.0,5.94,0.1433,0,6074,OVER_FORTY,1
44412,28000.0,RENT,84000.0,32.52,0.1849,0,7444,OVER_FORTY,1
44413,18250.0,MORTGAGE,47000.0,13.43,0.1433,0,9606,UNDER_FORTY,0
44414,6000.0,RENT,60000.0,16.16,0.1409,0,7383,UNDER_FORTY,0
44415,11200.0,MORTGAGE,38000.0,7.36,0.1849,0,5983,UNDER_FORTY,0
44416,8975.0,MORTGAGE,38540.0,12.58,0.0762,0,6561,UNDER_FORTY,0
44417,2400.0,MORTGAGE,180000.0,17.79,0.0762,0,9330,UNDER_FORTY,0
44418,14000.0,MORTGAGE,53203.2,29.82,0.1777,0,7688,OVER_FORTY,0
44419,12000.0,MORTGAGE,70000.0,27.17,0.089,0,10426,UNDER_FORTY,0
44420,17000.0,RENT,92000.0,13.22,0.089,0,8691,UNDER_FORTY,0
44421,4750.0,MORTGAGE,98346.0,10.03,0.1409,0,8599,UNDER_FORTY,0
44422,9100.0,MORTGAGE,43000.0,15.63,0.0662,0,7657,OVER_FORTY,0
44423,7325.0,RENT,37512.0,11.56,0.1114,0,4919,UNDER_FORTY,0
44424,4200.0,RENT,24960.0,22.98,0.1777,0,4858,UNDER_FORTY,0
44425,6000.0,MORTGAGE,50000.0,30.82,0.1212,0,11067,UNDER_FORTY,0
44426,7200.0,RENT,51600.0,21.74,0.079,0,11218,OVER_FORTY,0
44427,6000.0,MORTGAGE,40000.0,14.19,0.1531,0,5343,UNDER_FORTY,0
44428,10000.0,RENT,75937.0,12.28,0.1409,0,6196,OVER_FORTY,0
44429,11100.0,RENT,33000.0,31.54,0.1016,0,12436,UNDER_FORTY,0
44430,12000.0,OWN,50000.0,13.39,0.158,0,9422,UNDER_FORTY,0
44431,10000.0,RENT,38200.0,23.21,0.1311,0,7504,UNDER_FORTY,0
44432,4600.0,MORTGAGE,50000.0,27.48,0.0662,0,10853,UNDER_FORTY,1
44433,9000.0,RENT,80000.0,18.84,0.089,0,9330,UNDER_FORTY,0
44434,12000.0,OWN,62000.0,11.52,0.0662,0,11949,OVER_FORTY,0
44435,10625.0,RENT,32000.0,17.51,0.1212,0,7900,OVER_FORTY,1
44436,4500.0,OWN,35544.0,3.34,0.0603,0,7810,UNDER_FORTY,0
44437,3000.0,RENT,12000.0,32.7,0.1433,0,4492,UNDER_FORTY,0
44438,14000.0,MORTGAGE,160000.0,15.93,0.1311,0,9180,UNDER_FORTY,0
44439,10000.0,RENT,37000.0,31.43,0.1531,0,9636,OVER_FORTY,1
44440,5000.0,RENT,35000.0,5.49,0.1311,0,5070,UNDER_FORTY,0
44441,6925.0,MORTGAGE,92000.0,6.46,0.0762,0,4919,UNDER_FORTY,0
44442,12375.0,RENT,38000.0,20.49,0.1433,0,8387,OVER_FORTY,0
44443,5375.0,RENT,20000.0,29.1,0.1212,0,6865,UNDER_FORTY,0
44444,6000.0,MORTGAGE,65000.0,17.13,0.1531,0,6500,UNDER_FORTY,0
44445,12000.0,OWN,43200.0,17.53,0.1311,0,7688,UNDER_FORTY,0
44446,18000.0,MORTGAGE,45000.0,25.33,0.1212,0,6408,UNDER_FORTY,0
44447,15000.0,MORTGAGE,128000.0,19.02,0.1777,0,8357,OVER_FORTY,0
44448,20000.0,MORTGAGE,91575.0,27.48,0.1972,0,9057,UNDER_FORTY,1
44449,15850.0,OWN,40000.0,27.81,0.1409,0,6988,OVER_FORTY,0
44450,20000.0,MORTGAGE,50000.0,34.99,0.089,0,11918,OVER_FORTY,0
44451,11000.0,RENT,85000.0,9.71,0.1016,0,5527,UNDER_FORTY,0
44452,8125.0,OWN,24000.0,24.38,0.1114,0,5404,UNDER_FORTY,1
44453,15000.0,MORTGAGE,85000.0,16.55,0.158,0,7230,UNDER_FORTY,0
44454,25000.0,MORTGAGE,88000.0,14.54,0.1016,0,10426,UNDER_FORTY,0
44455,9000.0,MORTGAGE,75000.0,2.62,0.0762,0,4947,UNDER_FORTY,0
44456,12000.0,MORTGAGE,100000.0,21.68,0.1409,0,11644,OVER_FORTY,0
